id,created_utc,anio,mes,sub,tipo,ticker,n_tickers,sha256_texto,deepseek,openai,claude,etiqueta_equipo,votos,flag_empate
j6y4swf,1675363365.0,2023,2,StockMarket,comments,IBM,1,9d07f3bd582dd592a0c7bee8a4a09a2ce416466257f9ff594160a2b626c3ff08,neutral,neutral,neutral,neutral,3,False
k7iqc2s,1698939700.0,2023,11,StockMarket,comments,DIS,1,e3f021e9b5eff260c64962eac4a0f3e9bcf878d9e56dc2db6926e2dd5fbaa574,venta,venta,venta,venta,3,False
17o7aph,1699171870.0,2023,11,StockMarket,submissions,DB,1,c0074db638b73627fd1518e549995b8271ac3d11d3e13b9a97d8c5eff74b25c4,neutral,neutral,neutral,neutral,3,False
10wppax,1675838433.0,2023,2,StockMarket,submissions,RIOT,1,0523b631a97f1a6136ec33889301c44cf493257a41307791f2cec7f1ff9b8913,neutral,neutral,neutral,neutral,3,False
17y42sv,1700304991.0,2023,11,StockMarket,submissions,BETS,1,558d4c6a3e93c496331859c7d9044e0d5a9a9a67e76b9a026a0a8c369a6f0559,compra,compra,compra,compra,3,False
k8gtxyu,1699508818.0,2023,11,StockMarket,comments,ETH,1,a9c63832523b5558e3953b65c0db8afe113055916e6197840bb2f30472f22986,compra,compra,compra,compra,3,False
j6v7t8q,1675306349.0,2023,2,StockMarket,comments,AAPL,11,353a30dffb9072fe0ba50f6dcfe1371137aa63f748bb515ad782696388f14c0f,neutral,compra,compra,compra,2,False
17xpgny,1700256166.0,2023,11,StockMarket,submissions,AAPL,9,97dbe443cbf5dfad28b59746927cb1bcde9cf7c229f9808347ba198260a2a43b,compra,compra,compra,compra,3,False
17u9dbw,1699877780.0,2023,11,StockMarket,submissions,PLAN,1,7013870b05f8a09e8e0e9ab089d90e377ef72e47797178d3bc74b816b952f10b,neutral,neutral,neutral,neutral,3,False
j6u1b1a,1675288299.0,2023,2,StockMarket,comments,KO,1,a98cdfb8e51eb0afaa68433ace66aa72f2e0771b2e42519349313c33856a5f65,neutral,venta,venta,venta,2,False
k7k7yek,1698959053.0,2023,11,StockMarket,comments,CPA,1,50ae101ee8cff67b7c458459742693ad4ca43ebfa84d26c5106ee7c6a38d09d1,neutral,neutral,neutral,neutral,3,False
j6yvgcj,1675373320.0,2023,2,StockMarket,comments,AAPL,1,59400da6262eddbb3d5b0263503046c123bb2834651d19d35431e1619071e1b4,neutral,neutral,neutral,neutral,3,False
j75d4b7,1675485691.0,2023,2,StockMarket,comments,ON,1,edd8a4bce82fe0b86eb094f215f5749561c2a0d6a2a0cd74c7563d74b875e355,neutral,neutral,neutral,neutral,3,False
j6s2bdi,1675261743.0,2023,2,StockMarket,comments,MU,1,adb8394943e2fdaa2f6e2d70cf8c5f399b7bc46858258c20b56e6b4b4ae9a606,venta,venta,venta,venta,3,False
10wp41r,1675836438.0,2023,2,StockMarket,submissions,SHOP,1,15cd5e5d963792f46bfe6dc0381ae3d8a8e0eb4dc2383a5bdacdeaa368d82b3d,compra,compra,compra,compra,3,False
j6sxgpl,1675273675.0,2023,2,StockMarket,comments,RIVN,1,14f14ab72913e95e52a60b66139c9466d6fbe7ceee02ab184daf2547db441cfe,neutral,venta,neutral,neutral,2,False
j760r8j,1675503659.0,2023,2,StockMarket,comments,MCD,1,2f500d1a17b1698fe7b3aed05d50c97599045eaeb9ec76ff18b2052a2e4409f9,venta,venta,venta,venta,3,False
180icac,1700577204.0,2023,11,StockMarket,submissions,AMZN,3,580035d917b7353e230c1662bed588008789effd3f8f3663d2efe214c74201ff,compra,compra,compra,compra,3,False
10qjgw8,1675222575.0,2023,2,StockMarket,submissions,AMD,1,70f014f78d3204715fbb84cbfbb45161fe4de84188cfa55f0844f7c47d93417e,neutral,neutral,neutral,neutral,3,False
j769763,1675510972.0,2023,2,StockMarket,comments,META,1,be5b174517e5bda188f2e0e4a85d43cf5ea8bd86fef69d732697c35b89ae1e38,neutral,compra,compra,compra,2,False
10t42ay,1675482099.0,2023,2,StockMarket,submissions,GOED,1,79f7f7f0e2b8b965c4a374e3d3b0133f0b8c6bef5b97b53911c801d4629f570e,neutral,neutral,venta,neutral,2,False
j6pupj0,1675214108.0,2023,2,StockMarket,comments,TSLA,1,b09f514b6b2b35e00c60c62965e2fb2db3432cc5c477fb181b5ced59dd2f13bc,compra,compra,compra,compra,3,False
18098t7,1700543356.0,2023,11,StockMarket,submissions,AMC,1,f1a74242291b1de630bf1e5498b78cbb79bde69694f9ff933682a34a1adf870d,neutral,neutral,neutral,neutral,3,False
180pzw2,1700597032.0,2023,11,StockMarket,submissions,BABA,2,3b8805bf921cd887acc3dc1013cdbdca7880c3af90ff9a3e00e9e6e2d06796d4,compra,compra,compra,compra,3,False
17zc88y,1700441988.0,2023,11,StockMarket,submissions,CASH,1,1bf1f03d29187970de378c00e7202386d839f76a2791b5862754504610f68b12,neutral,neutral,neutral,neutral,3,False
11269ud,1676383823.0,2023,2,StockMarket,submissions,GFAI,1,69fa7d4c25c2c6adf92852194972f2fd46ac794b3b159b4de9c5ff88779b245c,compra,compra,compra,compra,3,False
k7gh7fj,1698892902.0,2023,11,StockMarket,comments,AMZN,1,e4afec63f2ced3c0a44bb68de91455ae09b43c1bc79a936bbe1cbafcc02394e9,compra,compra,compra,compra,3,False
j6v2a0k,1675303905.0,2023,2,StockMarket,comments,GME,1,501eb6489ec404c8152803a6f2fb9484fe37b2652d6da4ee7fbe9b3430489334,neutral,neutral,neutral,neutral,3,False
17mbjry,1698953381.0,2023,11,StockMarket,submissions,AMC,1,6f56dab745eba4be0b308d4cd4ecfa1c980697cbe7d6aae97c583767a2a46640,neutral,neutral,neutral,neutral,3,False
j6wt59h,1675344430.0,2023,2,StockMarket,comments,NFLX,1,393eacd9f839991aa9d184edbff425b790a954a733d27fe17893a3eb1d8078a9,venta,venta,venta,venta,3,False
k7stpmu,1699112627.0,2023,11,StockMarket,comments,META,1,1b1a0c5610917cf82c09bf5097ed57d8812ecfa7f2e6d28ab369adffdd6e5ff7,venta,venta,venta,venta,3,False
10ym5of,1676020503.0,2023,2,StockMarket,submissions,AMZN,1,5b18d3844aea1c12ec4d72bbe9b4369bc7cf259fda4ad0ae2dc023d88bf3c3e5,venta,neutral,venta,venta,2,False
k7kve88,1698968126.0,2023,11,StockMarket,comments,CLF,1,7fe81d722dbdad44625bd4a1ad4a89c948064711cb185c0a835d92fac143e5c1,neutral,neutral,neutral,neutral,3,False
10scbkm,1675402463.0,2023,2,StockMarket,submissions,NFLX,1,085639e3a048e7dd76d8cbe44878f0dec75ac22bdafab312151ccba61ba45b6f,compra,compra,neutral,compra,2,False
k85mo60,1699321458.0,2023,11,StockMarket,comments,BRK,1,d6f256b8dca50eb2ed0d3d85162db4b63f12e23bdb2ad87acdc3add1a6f839b0,compra,compra,compra,compra,3,False
17obx2a,1699190798.0,2023,11,StockMarket,submissions,AAPL,1,3f122ce7756f6bb5f3f2317429e379f15ea2be033d16c62c58c16b0737d277fd,neutral,neutral,neutral,neutral,3,False
j6zz4kt,1675390023.0,2023,2,StockMarket,comments,GOOGL,1,d8598bba583023fbe724e1e22b4331587e2dd794debcd7a0724176cf9697e339,venta,venta,venta,venta,3,False
180kb57,1700582419.0,2023,11,StockMarket,submissions,SHOT,1,1639c58e8a0e9e7f751fe0774223cbdbb9995d6cdcfb748e030c0087363e21d6,neutral,neutral,neutral,neutral,3,False
j6t9312,1675277898.0,2023,2,StockMarket,comments,CPA,1,c0554dbbe1a91753719dfde8075c9ad7ba42fa4b11e4c1b01928e10c9753b426,neutral,neutral,neutral,neutral,3,False
j7a676p,1675579553.0,2023,2,StockMarket,comments,AMZN,3,0e07c54bf5567131aacb1bcc62ecf90158283e7c2b18fad210344e41524c3b15,neutral,neutral,compra,neutral,2,False
k7sgry1,1699107346.0,2023,11,StockMarket,comments,DIS,1,698cb639c22aa38e320f998f5e24fef4ae0802106c0a7751536e3b6cb01fa7f7,neutral,neutral,neutral,neutral,3,False
k7lifwt,1698977416.0,2023,11,StockMarket,comments,HOOD,1,b2346a70b0c325c415e0e11c58b9b1139c02f4ca492365e396b2d361fdc82d48,venta,neutral,venta,venta,2,False
j6ysodn,1675372294.0,2023,2,StockMarket,comments,AAPL,3,71727e7c20504a021c14abc6aff7e513795938485b0ebf26eab7b1fa089ea589,neutral,neutral,neutral,neutral,3,False
k8jzo1y,1699563858.0,2023,11,StockMarket,comments,NVDA,1,39458d54efb9bbec387fe6df7008e3de3e352c602499a87eed1c60301b8cc30f,venta,venta,neutral,venta,2,False
1134ydt,1676485841.0,2023,2,StockMarket,submissions,BRK,2,3644cf755009a97bb3ded2a28190450b9a2af5bb2bcca6b0213440b2a4d6c150,neutral,neutral,neutral,neutral,3,False
k8512t6,1699312712.0,2023,11,StockMarket,comments,T,1,e5d4bffb60c62afcfda8133cb98ece7d56521be788c91d44d8848facabbdc956,neutral,neutral,neutral,neutral,3,False
1851ugf,1701088058.0,2023,11,StockMarket,submissions,CRM,1,7f66c6b651f890c80b39f2504766e13349f6e7cb83717d222cd1041114bd6942,neutral,neutral,neutral,neutral,3,False
j6ycxtv,1675366428.0,2023,2,StockMarket,comments,FB,1,70b41c9403182096d7b73e8f6fd9c98aa564a26cd9cc04546de1f34abf14f615,compra,compra,compra,compra,3,False
k7dvb9l,1698856848.0,2023,11,StockMarket,comments,AMD,1,a45d36a2f58afdecdc2385584d122fbbd20330828eee0dfecf05dec340149077,compra,compra,compra,compra,3,False
j6xrpbc,1675358531.0,2023,2,StockMarket,comments,GEO,1,ab9117953fdc56f38cae0a52df1c0566b0f3828fa3ad03c64b29df3bbafd5392,neutral,neutral,neutral,neutral,3,False
j6rfva4,1675249031.0,2023,2,StockMarket,comments,ON,1,34648d31eee22acbc8410daf8c89f83ac53dc82057747672dd9f33b9086f36d2,neutral,compra,neutral,neutral,2,False
10qklzq,1675226057.0,2023,2,StockMarket,submissions,RIOT,1,dc4c8749199e73754d043fa29ccf99abcd03c6bbca1def56bae251e48e98fa2d,neutral,neutral,neutral,neutral,3,False
k7bgx06,1698806873.0,2023,11,StockMarket,comments,RIVN,2,bca29b602eed9f6d52836a3bf4ceb11379a1b3fddd43f625a60de77e6f8a29c5,venta,venta,venta,venta,3,False
113140f,1676476283.0,2023,2,StockMarket,submissions,UPST,1,045e4c6c1edb367a8329861deed2e9b8de35f42e3cc0db22a5abcbab6411210f,neutral,compra,neutral,neutral,2,False
10ux6t7,1675656591.0,2023,2,StockMarket,submissions,HUT,1,26444e881a680cf99e19cd2f749e0098c6013788af2da1cdd2976685c4bd74e1,neutral,compra,compra,compra,2,False
j6tt7go,1675285306.0,2023,2,StockMarket,comments,AAPL,4,bdb34da042eb59eb99a0df5ed4f4f6ac179206b4ed828fae164189767b88036f,venta,venta,venta,venta,3,False
j6v6ois,1675305852.0,2023,2,StockMarket,comments,BABA,1,9958830ed699063e397db666beff3d6a67a10e8fd0bb487e40564522a30f7afb,venta,venta,venta,venta,3,False
k7d6d3v,1698847204.0,2023,11,StockMarket,comments,LCID,1,83bc3d2ea8c4fd3b101f602ffa6c32b7a05c067cdf4e5081cba26c473673a34a,compra,compra,compra,compra,3,False
17n1z9f,1699037174.0,2023,11,Superstonk,submissions,GME,1,e0b0acbc6bab630702be9e21f681df45ce80eb27feadd3ca622824bad31330d2,neutral,neutral,neutral,neutral,3,False
k7d3av5,1698845899.0,2023,11,Superstonk,comments,GME,1,93029aeb72da7cfbde0d31afe1142f371456ddb970e0d388cdec4be0446f2ae7,neutral,neutral,neutral,neutral,3,False
17q3v1o,1699389570.0,2023,11,Superstonk,submissions,GME,1,4fb55eb4aa7b7bb8515414ca38c8e1f4f2b3a6524c3d66944559f678bfe50ba1,compra,neutral,compra,compra,2,False
10serjs,1675410904.0,2023,2,Superstonk,submissions,GME,1,ad9090774950c3698429b383849208daa406322ef83eeb34454740d67b7b30fc,compra,compra,compra,compra,3,False
17l7os0,1698828337.0,2023,11,Superstonk,submissions,GME,1,bd355a99da09bd3cb51e57a1b74ea61c89065f46b64918e665652d8d176c1608,compra,compra,compra,compra,3,False
10rtg2k,1675354040.0,2023,2,Superstonk,submissions,CS,1,e546fcf5e4de793d2f72f847ff769e2e754a5910a0044611850eb1ddc6c92658,neutral,neutral,neutral,neutral,3,False
j6q78w6,1675219598.0,2023,2,Superstonk,comments,GME,1,2ecf3961441fafb2cadf214b722baaac7778e09cb3aeecf2213d51428ff2f8e4,venta,venta,venta,venta,3,False
17q1oxl,1699383885.0,2023,11,Superstonk,submissions,GME,1,57258b15da65d26318d5d5d78b51f7d6dc7e897c1088cefcbc506ac6d2331755,neutral,neutral,compra,neutral,2,False
k7cuqsv,1698841911.0,2023,11,Superstonk,comments,GME,1,07cba3f4ecb91cc38f6b28de94cc2b973ca1ecea8a680c74dca170abf9d834ba,neutral,neutral,neutral,neutral,3,False
j6popql,1675211528.0,2023,2,Superstonk,comments,GME,1,8285fd4b7a91ca7d733d83129bb2471fa0fdb2e08ba2686af1455860238c5b0d,neutral,neutral,neutral,neutral,3,False
10r98i6,1675292694.0,2023,2,Superstonk,submissions,CS,1,de2ccea712643b1f2b9d0072ec2fee02ed43b992a5fedb93ce7642695f7e8734,neutral,neutral,neutral,neutral,3,False
k7cdmdj,1698830551.0,2023,11,Superstonk,comments,GME,1,1afad2a3d6e830a764868ba16b9b8437192d1bcea059c1e84cd188d7644bf9eb,venta,venta,venta,venta,3,False
10r23z1,1675276325.0,2023,2,Superstonk,submissions,CS,1,e48d8f2d44979562e036ff1fc0e46c9375581bd79343b424eacc3db0903d0b25,compra,compra,compra,compra,3,False
17lrhce,1698886701.0,2023,11,Superstonk,submissions,GME,1,f212c47d27cff12c3fa704cfa52d59b247b92bc377dbecae8347bba2a1925a0b,compra,neutral,neutral,neutral,2,False
k7bxnf4,1698816794.0,2023,11,Superstonk,comments,GME,1,b277dee6dc7a6a72f8f245f21e88d562bdef937b73bb786cf49d56b75485c436,compra,compra,compra,compra,3,False
17q1qzx,1699384032.0,2023,11,Superstonk,submissions,BRK,1,e71fd835f2d83871798c32dd10590e94e335149c4e89d3cc658bfc1d798ab936,neutral,neutral,compra,neutral,2,False
k7bgy67,1698806889.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
j6pxfeg,1675215300.0,2023,2,Superstonk,comments,GME,1,f2bee75a61737f5aa50fd662d615d6356000d572c29f8a877fd4c6f11df1016d,neutral,neutral,neutral,neutral,3,False
17ld9m4,1698848582.0,2023,11,Superstonk,submissions,GME,1,74ce1fdacd867a05da1d5e00713e4df3b26911ee0ad0447472ba22e6c4b3218c,compra,neutral,neutral,neutral,2,False
17m82bx,1698944186.0,2023,11,Superstonk,submissions,GME,1,7b21cda43a03e29e2e6028ed926c77e8a0b9d0bdc06a3651ab6e898b6f452a04,compra,compra,compra,compra,3,False
17ov456,1699246247.0,2023,11,Superstonk,submissions,GME,1,567cf0fcce2437907283f50716af400d7e09b7a0ac84da75fe795b0f7dde2b70,neutral,neutral,compra,neutral,2,False
17mh4oc,1698967993.0,2023,11,Superstonk,submissions,GME,1,0c6f7c850cf9c5aa914a2d49cc8032ddd065ceeb368f6450e81bcf08ffb3c86a,compra,neutral,neutral,neutral,2,False
17m85vx,1698944443.0,2023,11,Superstonk,submissions,GME,2,873274ca1efe6ab27a636bf6bde36f80135250c3ecf788b619addc2a5c2ecbf8,compra,venta,compra,compra,2,False
j6q2j8n,1675217542.0,2023,2,Superstonk,comments,GME,1,0e97d52fa6848be3674847b70e82805c6f43643844dd60ee8531b87e1fbc6a3d,neutral,neutral,neutral,neutral,3,False
10rh6i8,1675313582.0,2023,2,Superstonk,submissions,GME,2,e661636c38c75206d60eff69b5c173da03f4739cb63b75618c036300541c9503,compra,compra,compra,compra,3,False
k7dh9xq,1698851576.0,2023,11,Superstonk,comments,GME,1,47ac91cd43856eabd3f967e345d6292f576024c936842a67a85887c958def15a,neutral,neutral,neutral,neutral,3,False
k7d15th,1698844960.0,2023,11,Superstonk,comments,GME,1,08039faef9be4bd31ed4b0b177a132dd4d74fb6be048ff4c8487d388aa745a9f,neutral,compra,neutral,neutral,2,False
j6pr5mf,1675212561.0,2023,2,Superstonk,comments,ON,1,d2c3de11f530654a94d7958f17a487bdd5c5450d69176dde8b470034e1c9d1b6,compra,venta,compra,compra,2,False
10rxgio,1675363793.0,2023,2,Superstonk,submissions,HAL,1,57c6dc3bc2f348c204cd58c3fdad5c6f8f8de5143f864818cdf3294b5d249d8e,compra,neutral,neutral,neutral,2,False
k7cyoug,1698843839.0,2023,11,Superstonk,comments,GME,1,9b0b1266647655f9aac8ed27dcd80404d982f166d5f52656bf60a7d4af1b2ee9,compra,compra,compra,compra,3,False
17ld0lt,1698847860.0,2023,11,Superstonk,submissions,GME,1,77d5f6cb84a4c1a7fd1d0e558ba0dfd54e08e5c8575bb2adb40b647bd76e4303,neutral,neutral,neutral,neutral,3,False
10s1gny,1675373368.0,2023,2,Superstonk,submissions,GME,1,ed4c2796bfe609c87eb17254c8346be8588107bc66f6c8f53b5dc0cb4d1f3837,neutral,neutral,compra,neutral,2,False
j6q6mcf,1675219324.0,2023,2,Superstonk,comments,GME,1,0e97d52fa6848be3674847b70e82805c6f43643844dd60ee8531b87e1fbc6a3d,neutral,neutral,neutral,neutral,3,False
10s2zpt,1675376959.0,2023,2,Superstonk,submissions,GME,1,d21e266a5a0dd5ff241dbddb44a0cb690b63267fa6e7e1b87049d7586832b717,compra,compra,compra,compra,3,False
17mr3zg,1699003587.0,2023,11,Superstonk,submissions,SI,1,30c8027e336bd8af4b8b2816911f86dd273cd7eeb3e9a8c090f46ab14bfb8f18,neutral,neutral,neutral,neutral,3,False
10qjpn1,1675223316.0,2023,2,Superstonk,submissions,GME,1,0c8fb913a78a1759922feeed4d0467bdc4d7bb7009a5637c39fd241b4f956584,neutral,neutral,neutral,neutral,3,False
10rv910,1675358388.0,2023,2,Superstonk,submissions,AG,2,63f63fd87806ebe0b601cb24908742bf8a43209d0c361a3b9328df17dcd4ff09,neutral,neutral,neutral,neutral,3,False
k7cxytq,1698843496.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
10qevor,1675209977.0,2023,2,Superstonk,submissions,GME,1,3a0062fd548d8dff4949bb552bf51d8abbc9dc530d74c2d6ba9cb99e545b5b96,compra,neutral,neutral,neutral,2,False
j6qb24e,1675221312.0,2023,2,Superstonk,comments,GME,1,0e97d52fa6848be3674847b70e82805c6f43643844dd60ee8531b87e1fbc6a3d,neutral,neutral,neutral,neutral,3,False
j6pyin5,1675215778.0,2023,2,Superstonk,comments,GME,1,7fc5a046b13494947aac47ac33a3d34c7ff415439a3efadc389b18eafb3e43ae,neutral,neutral,neutral,neutral,3,False
j6ptm5b,1675213628.0,2023,2,Superstonk,comments,GME,1,0e97d52fa6848be3674847b70e82805c6f43643844dd60ee8531b87e1fbc6a3d,neutral,neutral,neutral,neutral,3,False
k7cecbv,1698831162.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
k7d3kzk,1698846022.0,2023,11,Superstonk,comments,WOOF,1,a0ec6eeb006d347107896687cd84e24b11d1b7711bb464074fe4fd7b875d793e,neutral,neutral,neutral,neutral,3,False
10r7xrc,1675289638.0,2023,2,Superstonk,submissions,GME,1,4d3dfbfd00835263acc69e88e7cd5fd8ec519d4855b8854694ad7d6a1150b438,neutral,neutral,neutral,neutral,3,False
17lme70,1698873095.0,2023,11,Superstonk,submissions,ON,1,733b8997fa5f90cdba8819877ea5d78e9c771fbabc78a33bcb978247c8a2670b,neutral,neutral,neutral,neutral,3,False
10qeumo,1675209906.0,2023,2,Superstonk,submissions,ON,1,b755b9e7d1565c6ac26ea830ce53945132de1657da559b56a136a21e2b529144,neutral,neutral,neutral,neutral,3,False
j6pqqa2,1675212380.0,2023,2,Superstonk,comments,GME,1,fe312f189b58a28094e300b611b0cd0ad23f31fbacdb5b984cdf80888ca4e1d9,compra,compra,compra,compra,3,False
j6pzd0k,1675216147.0,2023,2,Superstonk,comments,GS,1,30c227f778bac4559642895d5c8ee3ddebd05072103417bb34e8722e57a28fd9,neutral,neutral,neutral,neutral,3,False
10qv3z1,1675259205.0,2023,2,Superstonk,submissions,GME,1,3ae7b0d5520efaaddf6170ed0221f1d02592406b891277b3e87546e46975f8d6,compra,compra,compra,compra,3,False
k7cdvwy,1698830773.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
17ng21d,1699081268.0,2023,11,Superstonk,submissions,GME,1,c50cb579460f80e2332ae7003f2a18780056e12dd67c2c63bbf63dc180428b19,neutral,neutral,neutral,neutral,3,False
k7claoo,1698836413.0,2023,11,Superstonk,comments,CUZ,1,b08a7b477b437283c83760454096f1bb298ecbc44c6d14b534f3d144794aa98c,neutral,neutral,compra,neutral,2,False
j6q0zya,1675216863.0,2023,2,Superstonk,comments,GME,1,0e97d52fa6848be3674847b70e82805c6f43643844dd60ee8531b87e1fbc6a3d,neutral,neutral,neutral,neutral,3,False
j6q1wuk,1675217265.0,2023,2,Superstonk,comments,CS,2,47d023ef4ebc3b5355d11bdf4e20882cb358282739a736f2a6ee152218affed6,neutral,neutral,neutral,neutral,3,False
10ryqw0,1675366855.0,2023,2,Superstonk,submissions,AMC,1,5c74fad357bf0a0ca24d2296d059375c599c56d350b456c03564f74e0fd8f88b,compra,compra,compra,compra,3,False
k7dejhy,1698850523.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
k7dei8u,1698850509.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
10r415h,1675280723.0,2023,2,Superstonk,submissions,CS,1,1d20623a131ee106eda1f59c37f6f7af089d3892ce0f18f1dc4b9a4fcdf51f70,neutral,venta,neutral,neutral,2,False
10ryj9r,1675366355.0,2023,2,Superstonk,submissions,GME,1,b3a5083dc3518154d421cd9394edded8e9f959b98b15f08013a8ffe7f3ad544d,compra,venta,compra,compra,2,False
10s7mva,1675388814.0,2023,2,Superstonk,submissions,ON,1,2cc712c188b1378c5e028483c22e1e441cc5b923dab5186cbc44dfffd86d7778,neutral,neutral,neutral,neutral,3,False
17n3uub,1699042272.0,2023,11,Superstonk,submissions,LIVE,1,3d87827f434b671914997e64f2f9ef86aeea8744297628449fc4fe32c118a68c,neutral,neutral,neutral,neutral,3,False
10sc4a1,1675401810.0,2023,2,Superstonk,submissions,ON,1,2cc712c188b1378c5e028483c22e1e441cc5b923dab5186cbc44dfffd86d7778,neutral,neutral,neutral,neutral,3,False
10rhy8r,1675315963.0,2023,2,Superstonk,submissions,GME,1,d0598b8ab662aeb8e671da2e74d40dd5833337a4cd773b93f929d7d7c7c2eb2d,neutral,neutral,compra,neutral,2,False
k7bf5oz,1698806017.0,2023,11,Superstonk,comments,GME,1,4d69380ff89261f41729324d8d4a38ed548627eccd9ddc1d97c978b71cf9725b,compra,compra,compra,compra,3,False
10rv2wo,1675357974.0,2023,2,Superstonk,submissions,GME,1,af37beeb585666abedb58c7dd87ffa43664538f7380f2bf629655d97c4ce623a,neutral,neutral,compra,neutral,2,False
17ldxpc,1698850495.0,2023,11,Superstonk,submissions,BACK,1,2b8a70852c45019c1b50ccf5dd4e10bd8fda08d0025252aad27cfb9b1e1da5e3,neutral,neutral,neutral,neutral,3,False
k7cagjs,1698827775.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
10ra62b,1675294962.0,2023,2,Superstonk,submissions,GME,2,62940c312949cda7b761620fbaf294af5e17685dd6eafc4b2d97456054dba5f3,neutral,neutral,neutral,neutral,3,False
j6q3fot,1675217936.0,2023,2,Superstonk,comments,GME,1,3782bdf4a9065c75940e232bd9164b20a239b49644d31436f5518e7327a636df,compra,compra,compra,compra,3,False
17llj3o,1698870760.0,2023,11,Superstonk,submissions,GME,1,a486a11ca06a43b3908d61095861462377f3c1746d7b08b1b36fbccb1c490798,neutral,neutral,neutral,neutral,3,False
17mafjt,1698950414.0,2023,11,Superstonk,submissions,GME,1,679794c82dc8dcc78e1b421fe53e8b537bf5882091e59860742458dc7f819e1b,compra,compra,compra,compra,3,False
17ldy0i,1698850519.0,2023,11,Superstonk,submissions,GME,1,8f66b5eacd574ba53005aedb7e13068dc8bd86e156bc6c146431374c99aa7f3b,neutral,neutral,neutral,neutral,3,False
17pe1f4,1699307119.0,2023,11,Superstonk,submissions,GME,1,29608d46c7ea4474192a3bc09072b9dadf688a4d26c896005196992c0b225e54,neutral,compra,compra,compra,2,False
17p1pev,1699273980.0,2023,11,Superstonk,submissions,WE,1,f736d068f08a32ccfddcff3d8f3aef1cdc32f866a74e6ca38ff10166a9a8ca88,neutral,neutral,neutral,neutral,3,False
k7cfsl0,1698832365.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
j6pqxf3,1675212465.0,2023,2,Superstonk,comments,GME,1,0e97d52fa6848be3674847b70e82805c6f43643844dd60ee8531b87e1fbc6a3d,neutral,neutral,neutral,neutral,3,False
k7cmb2q,1698837089.0,2023,11,Superstonk,comments,GME,1,cd659cce2e10acf9e4b648768ae0e5865990707becb23814fd0da792a893c1f6,neutral,neutral,neutral,neutral,3,False
k7dk1h0,1698852649.0,2023,11,Superstonk,comments,GME,1,20853ed956dd9c516cadc5117df6b036dda45a5c5306dca113d24b5f2485b9b3,compra,compra,compra,compra,3,False
