id,created_utc,anio,mes,sub,tipo,ticker,n_tickers,sha256_texto,reglas_v2,deepseek,mistral,claude,kimi,etiqueta_consenso,votos,etiqueta_final,fuente_etiqueta,pred_v1,pred_v2b
1f91pqj,1725476816.0,2024,9,wallstreetbets,submissions,INTC,1,73511eae4430363f9a4ddc7b4f811493169bdbfde3c18a7c8a25df4834d940f6,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
luujpw1,1730464911.0,2024,11,stocks,comments,SMCI,1,e1c5e3f2c20f2f3c4c720b678767999e2648b7d4bb152f2f237e08bae5a2cfdc,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,compra,compra
ll8mpfu,1725327315.0,2024,9,stocks,comments,AMD,1,573b527428c85615aebaa2f590e36a8422715207e65d43c44baf82ffbcd54b25,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,venta,neutral
lldm8ss,1725402053.0,2024,9,stocks,comments,DJT,1,0c5e30b762d60ce774abf86c80f48535a6b1d5a4b0af4526d3b758af75204212,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
lkwvst2,1725148921.0,2024,9,wallstreetbets,comments,ASTS,1,e0345845816dc26e82d5b2919bba26ede0673b362b5e07c684e00a4728764777,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,compra,compra
1fpacz3,1727285803.0,2024,9,stocks,submissions,NVDA,1,c7f5b4177b35fbe72edf82760e8092b819a9779c7d67ee913d24a8709560a9f1,neutral,neutral,compra,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
1ghykmq,1730560235.0,2024,11,wallstreetbets,submissions,NVDA,1,397e5a1f6ca2b1aa2d92e404aba9063692eb47e0642e6c000386b98649ee993b,neutral,neutral,neutral,compra,compra,neutral,2.0,compra,pedro_adjudicacion,compra,neutral
lv0giul,1730553315.0,2024,11,stocks,comments,AMZN,1,cc0a59c39fdf45759cdf8698242ea39ebbe7eb03b4fc8f3644b4eead16ab4464,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1fqcj3u,1727400801.0,2024,9,stocks,submissions,BA,1,3645b484cffb98ee274b78450a2d69c116fe6866d2b3ef23e3dee4fed085706d,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,compra,neutral
1goygu1,1731347834.0,2024,11,stocks,submissions,MSTR,1,33cae354dacc1bb2e76c91fb87d16035fe36c44bfbce032e488d180b99cd811e,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
llbpah7,1725379815.0,2024,9,stocks,comments,BABA,1,91a4c571095261455e6f301491c9122822fcc7e29600f6237b3c2e392b6bc021,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,neutral
lkwxkvq,1725149624.0,2024,9,wallstreetbets,comments,ASTS,1,9b87525f086a60a691ab38734630f397640abcb3641db9b5695ae6df655c46db,neutral,neutral,neutral,compra,neutral,neutral,3.0,neutral,mayoria_3de4,compra,compra
lkxt4sg,1725162783.0,2024,9,wallstreetbets,comments,MSFT,1,1643adfa5ff3d04727fdb660a8dedd3ffe5c029c8b6a63733b31fb4ed3be3cd0,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
lus9mad,1730421180.0,2024,11,wallstreetbets,comments,SMCI,1,f47bd365ca8e098fcedd3741e7ea586e9e054c5785f010807255e303d9e39e3e,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,neutral
lkz6qhg,1725192703.0,2024,9,stocks,comments,PLTR,1,c10b06129a77899311c8e397c0e6f2686180a1790b278cd2ec456c3422ca49f4,neutral,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
1ghj92j,1730504374.0,2024,11,wallstreetbets,submissions,NVDA,1,4e2c50bffc2d38ba636a8a47fd16cdb323ee85e558034b4240065f1dcd9b472f,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,venta
1gmkinl,1731078076.0,2024,11,stocks,submissions,DJT,1,024c7ac5674cd627a8fce1a37c9812b028e62aec450498b03e3c00e5e8c61dd0,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,compra
1fp6x3r,1727277293.0,2024,9,stocks,submissions,BA,1,804473eb06077c73f9c8b31c74ac0364cbe390070f66710da3b2c061a273d99f,neutral,neutral,venta,venta,neutral,neutral,2.0,venta,pedro_adjudicacion,neutral,venta
1fk1oxa,1726688620.0,2024,9,stocks,submissions,AMD,2,1fc863ae5be45219d3bf16b136dc85307c99a8bd3ba2ba1052149c42f1c71c12,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1gi94ci,1730589147.0,2024,11,wallstreetbets,submissions,NIO,1,d94506c954f82c785508addd98c7852b977403a48c62933858dc27fc337ea411,neutral,compra,compra,neutral,neutral,compra,2.0,neutral,pedro_adjudicacion,compra,compra
lkxhvx6,1725157873.0,2024,9,wallstreetbets,comments,NVDA,1,f05a50002f88327f33af53a0e8dfac8500239ca4c25c40a16805ee86345d3e30,neutral,compra,compra,compra,neutral,compra,3.0,compra,mayoria_3de4,compra,compra
1gmjhvg,1731075329.0,2024,11,stocks,submissions,DJT,1,43530a6910be2cfb3787085444cca60db53c93af674273f093401198c6899a37,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1frpnji,1727561903.0,2024,9,stocks,submissions,AMD,2,ae65bf4f1f21f71387127a7e7325830fcd405d32b861d0472c9cfb4410839a98,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
lkx1saf,1725151271.0,2024,9,wallstreetbets,comments,ASTS,1,17689b6d04a9d8d9611ab8bb18a806c685c586d561135f426439066af9c6ae22,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,compra,neutral
1grtuda,1731668360.0,2024,11,stocks,submissions,META,1,1e60e747dfaf1eefa3bd0ad61ac6f0e6e7247c26b4327466943d60a2da8b8ec9,neutral,neutral,compra,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
lus6blz,1730419903.0,2024,11,wallstreetbets,comments,SMCI,1,39bde5dbdd256cc62027e6a05658279b80848c887e64ce72c987565174059e6e,neutral,neutral,neutral,venta,venta,neutral,2.0,venta,pedro_adjudicacion,neutral,neutral
luylzvn,1730514687.0,2024,11,stocks,comments,TSLA,1,9fb37da4554324ee4611558bae640f4ac6156143aa9095e30ffb839839e4a0c0,neutral,venta,venta,venta,neutral,venta,3.0,venta,mayoria_3de4,neutral,neutral
lkx7lcp,1725153615.0,2024,9,wallstreetbets,comments,NVDA,1,6dc6c0c67750d41516deba88a471b20e07400ca398bceb6ddaf2ee1d4af8ba70,neutral,neutral,venta,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
lkxuksx,1725163468.0,2024,9,wallstreetbets,comments,ASTS,1,970593f3a49d92ccd3de3ea0960e40727ba5f16922f06a1ac5ee53f3bf35718e,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,neutral
1ghyq7o,1730560665.0,2024,11,wallstreetbets,submissions,AMD,3,d04b972ba783bf9b4df607b37567fa2b5a0b8d074b11919598462ac2c79e81eb,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,compra,compra
lusma0d,1730425965.0,2024,11,wallstreetbets,comments,AAPL,1,55a192ac9c1b2797c750c5e6799a174aa5b00fe0efd31a54f08bcff47751aee1,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
ll8ec3t,1725324083.0,2024,9,stocks,comments,AMD,1,dc3d09f4d890bd1dc53d90075eaa12756c2d7ca0eebcdd4943887dc0a2182bf9,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,venta,venta
lv0837o,1730549534.0,2024,11,stocks,comments,WMT,1,37ae9b80df2d5df01e355d639b2b5a770f8c9f2d166bff256f56117aeaa6c66f,neutral,neutral,neutral,compra,neutral,neutral,3.0,neutral,mayoria_3de4,compra,compra
1gi3vgu,1730574565.0,2024,11,stocks,submissions,TSLA,1,2a17505771337b815cafa8399906133ca2955f804022c8c5b8c0f3bb4bc04515,neutral,compra,compra,compra,neutral,compra,3.0,compra,mayoria_3de4,neutral,neutral
1f6frq9,1725200961.0,2024,9,wallstreetbets,submissions,GME,1,5822661e701e1cd27e28f5d9000b4068be9105c13f0005acaddb18edc33dee1a,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
ll1npm2,1725223636.0,2024,9,stocks,comments,MSFT,1,cbeb6885922d5219f08b74ed7776601d1150564982cca95482ab906564d16202,neutral,venta,neutral,venta,venta,venta,3.0,venta,mayoria_3de4,venta,venta
1f8atjl,1725396326.0,2024,9,wallstreetbets,submissions,AMD,1,29f682408f1936be5bba9c7733480daa453f1c66cfb9aee7862f80b0da82bfbd,neutral,neutral,compra,compra,neutral,neutral,2.0,compra,pedro_adjudicacion,neutral,neutral
1f8skcr,1725454426.0,2024,9,wallstreetbets,submissions,ASTS,1,9cd6fa968d7155574f0948428613fc0a6ba5cbfaad2ebe1830341944a8e30ce7,neutral,neutral,compra,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
1gpondt,1731428796.0,2024,11,stocks,submissions,MVIS,1,e60054461161099736466bbdc97ea8089a7fd118c7b4b0cbe22ca419b5e7e658,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,compra
1f96k9q,1725488890.0,2024,9,wallstreetbets,submissions,INTC,1,66992c6c03939bb284bf3864ab71bb9081b6aa6fb41592c3dc1aa251288293da,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,compra
1f7hgdl,1725309928.0,2024,9,wallstreetbets,submissions,AMD,2,18c23e66cd5ec793e3ba102e3877e117d0daf297d05efbb122c0bdbad203af72,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
luwki35,1730488553.0,2024,11,stocks,comments,AMZN,1,7303cbc7b196ae3ec64852f3563b819a56e88ff1d37d030ace1b60a5ed982ab1,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
luvici6,1730476645.0,2024,11,stocks,comments,INTC,1,a925c34b692cf07de30077698aea09d87bfe7cec25064463c707501d48e0c7c1,neutral,neutral,venta,neutral,compra,neutral,2.0,compra,pedro_adjudicacion,compra,compra
1fqp282,1727447359.0,2024,9,stocks,submissions,AMZN,4,6318a43b113fd3a3e3282f7b5b581fa5300b11424ac2f230dfae3b9108a44d03,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1f7es1r,1725303439.0,2024,9,wallstreetbets,submissions,NVDA,1,df0f61ca664fbf6499193e23a2dcd5b4fe71e781ffa7506c6d503bac80d54fcd,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
luuv3ll,1730469115.0,2024,11,stocks,comments,MSFT,1,e183d15c3a65ca7398652b94e7412ce7f16b10c4e02277dd12a95ab83995d2a9,neutral,venta,neutral,venta,venta,venta,3.0,venta,mayoria_3de4,neutral,neutral
lusm494,1730425904.0,2024,11,stocks,comments,NVDA,1,075f7c8f8d3e85b265e47df5ac761c2940ec20cb4a8668595d6f58e7b1ccea5e,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
luv2o0y,1730471639.0,2024,11,stocks,comments,AMZN,1,c0ce7a015a1d6205c028c883fd336c9b7c05357e04ab070f5b3e3d2cc14cdc5e,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1f9m76t,1725542108.0,2024,9,wallstreetbets,submissions,ASTS,2,0d1739a314ea24a6b6cd56a819ba22a76734e926d27b5c4fec434c02f68de4c5,neutral,compra,venta,compra,compra,compra,3.0,compra,mayoria_3de4,compra,venta
1f8xq2i,1725467371.0,2024,9,wallstreetbets,submissions,ASTS,1,333b1f85fa5e6c7a363226eec22a9e67d3897fbe6129adc6eae36d5d5a9d1a61,venta,venta,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,venta,compra
1gkc0xn,1730827409.0,2024,11,stocks,submissions,DJT,1,82fcef35ad982c516fe424eeceaa4e0cf6354794e45096d3ec73d8152068681b,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,venta
lusesw1,1730423142.0,2024,11,wallstreetbets,comments,SMCI,1,2bc6dcfdd43600205ca26646581a2b014f44d25b180215597541c30408325da9,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,neutral,venta
lkx7dw5,1725153529.0,2024,9,wallstreetbets,comments,ASTS,1,8d35ef317530563ea24668715aa7d0168432c0db45a1d8ea94dd16e9c2e3f85e,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,venta
1ghrlt9,1730534440.0,2024,11,wallstreetbets,submissions,RDDT,1,287e807234d55707f6bf102eab0802b236bd33d6f58c3a4173be27045dcdf8a6,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,neutral,neutral
llbnxmh,1725379373.0,2024,9,stocks,comments,AAPL,1,36c83c13ec3d14b8c3b3533e1af6f75297f86bd592e3460984c70001d3333177,venta,venta,venta,compra,compra,venta,2.0,compra,pedro_adjudicacion,compra,venta
1f6xj6f,1725249584.0,2024,9,wallstreetbets,submissions,AMD,3,af01b96bbaf7688625f553c2cfd959dc9585b21f985542690d727a35475afa4e,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,compra,compra
ll7x1wi,1725317531.0,2024,9,stocks,comments,NVDA,1,34ea31b28869fb230f24eabf3e2323fecb1b8f72baba47224587a5806d90af18,venta,neutral,neutral,compra,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
lkxr7fv,1725161888.0,2024,9,wallstreetbets,comments,SMCI,1,8127498ccb61500620340b9cc55a9c484bb1a66538b9d74d01c9c5e91ceb89e9,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
lusc514,1730422135.0,2024,11,wallstreetbets,comments,INTC,1,a7815bbf154ee6f7ece3736f4ab708926b315fb3e5b344209b67d1918f2e8df6,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
lkxdywc,1725156263.0,2024,9,wallstreetbets,comments,NVDA,1,4304fb61f22b11cc6e4a2e2903bb88eb6db68cb8125535e93349008e808d6fe1,venta,neutral,venta,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,venta,neutral
1ghv5qo,1730549971.0,2024,11,stocks,submissions,AAPL,1,881b6053c8fb37cfbd1b62f3fb2e180931bdab317e581e2ad2f80fea371801c2,venta,neutral,venta,venta,neutral,neutral,2.0,venta,pedro_adjudicacion,venta,venta
luvaclp,1730474116.0,2024,11,stocks,comments,AMZN,2,007ac91782963fb8468c74f343888366aecc748b0b1fad636dfa7e5eddfa1061,venta,compra,neutral,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
lushl2b,1730424177.0,2024,11,wallstreetbets,comments,MSTR,1,30d6d909370807f9f58fa1262ef5320c3b2a2c31e4cfe2829a213e26b47706f2,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,compra
1gp8jet,1731373136.0,2024,11,stocks,submissions,TSLA,1,cd28b690067c0fc5740082961900071a593f09d4fa9686d040c1eca8d159dc7e,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1f77270,1725284585.0,2024,9,stocks,submissions,AMZN,1,8f33833b49377fa5e01e41499082d07626551b4cf864ee5b4cbda44778be45d7,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
luuysdj,1730470357.0,2024,11,stocks,comments,SMCI,1,df888c1b0eb8fc641d08bfad10c4525ed3e7ce877327fd3700f57fb94546b986,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
1filtvt,1726535570.0,2024,9,stocks,submissions,AMD,1,223bf255e0edc3d8dfe393e86c619b2265165b642a3cb6b6f7d0b8c6c97bd629,venta,neutral,neutral,compra,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
1fgnz2x,1726325894.0,2024,9,stocks,submissions,NVDA,1,85ec0b07d88d9d4415a0f3e718e589b30a8ee802a9f59fa36fbe57a1231c4a95,venta,venta,neutral,venta,venta,venta,3.0,venta,mayoria_3de4,neutral,neutral
1gh42y4,1730463777.0,2024,11,wallstreetbets,submissions,RDDT,1,0144597a7449b645bf1a869329a456561df23a469e1212a7756e312272f15219,venta,compra,neutral,compra,compra,compra,3.0,compra,mayoria_3de4,venta,venta
lkxmobw,1725159863.0,2024,9,wallstreetbets,comments,ASTS,1,a9a1a50f8da82fe172eddd8f15e5997f9b98b30f5d1252b052a1aff11b4bf2ad,venta,venta,venta,compra,compra,venta,2.0,compra,pedro_adjudicacion,venta,venta
lusa0kw,1730421331.0,2024,11,wallstreetbets,comments,DJT,1,83508bb7ae16786e1f74b8c8380ff0378cddad8fbf5025ce72b4d81af2f12c26,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
lusurvx,1730429370.0,2024,11,wallstreetbets,comments,SMCI,1,b9dee1934b1159b8f04dca6ad8e5d1bce044f0e0e6d322a2373f8193a0c5de16,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
1gh6yqn,1730472015.0,2024,11,wallstreetbets,submissions,DJT,1,35bdc4d93b6839c3b6c274a2cfae542522493f4984737d67b890fef49fa7f8c4,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
lky4mei,1725168787.0,2024,9,wallstreetbets,comments,INTC,1,0f6b97e1562f48277737e8d8485122f14f8ab894bd70ed4917cd52a959a0cde1,venta,venta,neutral,venta,venta,venta,3.0,venta,mayoria_3de4,compra,venta
1f7xxgr,1725364291.0,2024,9,wallstreetbets,submissions,GOOG,1,dff3a9f95d736090158bff73b4cd1cbe69d7eb8eb2b6aa641083f88b4ccf7e7c,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
1ghay7l,1730482198.0,2024,11,wallstreetbets,submissions,DJT,1,79a7efbf93d76c1e65aef0936bf4e6787a47c5ba2ddb873f08f6aa7051b80212,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
lky9b5a,1725171634.0,2024,9,wallstreetbets,comments,NVDA,1,8278d6c8c01c80a5060702b62c667b121c257bbccf8f774b605c8e7ea856b9be,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,venta,neutral
ll1jsi6,1725222320.0,2024,9,stocks,comments,NIO,1,33e08908820a702a045e5ce8823dcf4daa802c58853f6edc69de3e147d699ead,venta,venta,neutral,venta,venta,venta,3.0,venta,mayoria_3de4,neutral,venta
1ghdfkk,1730488586.0,2024,11,wallstreetbets,submissions,MSTR,1,b746cf57215a13a4d1269e6d1acea0cf9cf5c28f506e406f50496d43e01692c5,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,neutral,venta
1fmanog,1726946415.0,2024,9,stocks,submissions,AAPL,4,467d67819438144752609b6c3fa46c427f36c0c62296d3bf47c3a0822e3d21a5,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1f8d752,1725402197.0,2024,9,wallstreetbets,submissions,NVDA,1,462e38a702f1582f58232b6b5736b21ad59c91790c9d83bb6063e1d1acedbc82,venta,venta,venta,venta,neutral,venta,3.0,venta,mayoria_3de4,venta,venta
1fdksv5,1725982473.0,2024,9,stocks,submissions,BA,1,a88a53a169ca125fbb7e13699927d3d1d256eb0fca3ebdb1cb5b6cc17f0ba6ab,venta,neutral,neutral,compra,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
luso8yj,1730426743.0,2024,11,wallstreetbets,comments,AAPL,1,a9c5841c3776f9f6a27ee0b0aef902cf1fd11822e593c1ed79a07a6b7164ed08,venta,neutral,venta,venta,venta,venta,3.0,venta,mayoria_3de4,compra,venta
1f7zhad,1725368863.0,2024,9,wallstreetbets,submissions,NVDA,1,33662a99de917016b41590d7325149d90dec4c6ff1846db8c3c4cbc4da671c26,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,compra,compra
luvvusx,1730480892.0,2024,11,stocks,comments,AMD,1,a0f3d75bb9fae00dd8ae55c50400e33e1fd7ccfaba8b7ba6e4a7c09fd918a58b,venta,venta,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,venta,venta
1f75vyb,1725281302.0,2024,9,wallstreetbets,submissions,SMCI,1,c8ff6305de57eeabab4a6b059143606a55e6cc399a89f25c42bc700adff45e0b,venta,venta,compra,neutral,venta,venta,2.0,venta,pedro_adjudicacion,compra,compra
lusc6dg,1730422150.0,2024,11,wallstreetbets,comments,AAPL,1,40edcccd10c4bbc5bd27050da878bb461646f6831e467422e528e1a87e1fcdc5,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
1gp231w,1731356505.0,2024,11,stocks,submissions,TSLA,1,bc6b61df14f361297c0c5ead16788c0d8a50315a676e22c74969822601384257,venta,compra,neutral,compra,neutral,compra,2.0,compra,pedro_adjudicacion,venta,venta
lkxo6be,1725160512.0,2024,9,wallstreetbets,comments,TSLA,1,c76dbfaffc28321220c3e464bca5b09fd86c67ba52132dbf850c477da3af7172,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,venta,neutral
ll3vke5,1725257084.0,2024,9,stocks,comments,AAPL,3,2f24c5377f947802acb9635da9891f18e3874f25c2d2adc25333b638151f7f9b,venta,neutral,neutral,venta,venta,neutral,2.0,venta,pedro_adjudicacion,venta,venta
mae53fh,1738425593.0,2025,2,stocks,comments,MSFT,1,07fb8e16844f1ac6803a1b5cb5d12bb503d2ad8308fc4e89a4952887fc813d06,compra,neutral,compra,compra,neutral,neutral,2.0,compra,pedro_adjudicacion,venta,compra
mab5lhg,1738376458.0,2025,2,wallstreetbets,comments,NVDA,1,49fa053830635b36e9e8d291fc84a3f5761c20a67df861d088e3dcda476fbb7a,compra,venta,venta,venta,neutral,venta,3.0,venta,mayoria_3de4,venta,compra
1nx3ycm,1759509031.0,2025,10,wallstreetbets,submissions,BB,2,52bbcc0b1da221fa3331373910fb6eca61250ab2c1da83b47eb8de02a1f9510c,compra,compra,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,compra,compra
nh4utap,1759293749.0,2025,10,wallstreetbets,comments,PLTR,1,e5f39c51d247f283228aa14c9d9af7296ac23d32018bbf0f240f7224adcc40b9,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1iewfhc,1738377471.0,2025,2,wallstreetbets,submissions,AMD,1,db03ae69078121877061fcd3020bec9885c85a1fb3e2855a0730cd8ec3242d40,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1iiqmh3,1738804805.0,2025,2,stocks,submissions,PLTR,2,32e72b1bc3665875058f16102238b65a1dd525ed430845f66f403ad81859c2ae,compra,neutral,compra,neutral,compra,neutral,2.0,compra,pedro_adjudicacion,compra,compra
madkcl7,1738418616.0,2025,2,stocks,comments,NVDA,1,baeb2935f7512a49f78e475d64ad41d640c041c78d7bc4404924671f8a852a2d,compra,compra,neutral,neutral,compra,compra,2.0,neutral,pedro_adjudicacion,compra,neutral
nh4feza,1759287068.0,2025,10,wallstreetbets,comments,NVDA,1,872ba3ecee8b2f27e4e8933dbb32b141e8e1b8b22c2b8ddc424fcf3262964b7e,compra,neutral,compra,neutral,compra,neutral,2.0,compra,pedro_adjudicacion,compra,neutral
1igzagi,1738615025.0,2025,2,wallstreetbets,submissions,AMD,1,fa743a32d2860873ce55ecc64c9f75efcc14eb3dd387af82026833c5c8de9692,compra,neutral,compra,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,compra,compra
maf8a41,1738437267.0,2025,2,stocks,comments,MSFT,1,551ac7d2800f663084d70e91bafbd4f6033521a5adc596f788fc921123118316,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1o40qeq,1760201908.0,2025,10,stocks,submissions,NVDA,1,24819eeae3a5b07d1e407d72d2b8c1a71e844c918598b693cf514e9a3eda03a0,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,neutral,compra
mad1l7a,1738410148.0,2025,2,stocks,comments,MSFT,1,66d20b1bd305efe595f52f561658d092fbcb903cad555a327f76c73a11f807b2,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1nx5bl7,1759512056.0,2025,10,wallstreetbets,submissions,AAPL,5,5619a34f6e20c2776b96f9ca6db1cb8973184da9f8f8daa3c9afb21029c7ad25,compra,neutral,neutral,compra,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,compra
nh9s5ss,1759359423.0,2025,10,stocks,comments,AMD,1,57853bb1c94c3a43e6c82f011afe1be24ced9bf2dbf8b05e567450b616e14468,compra,venta,compra,neutral,neutral,neutral,2.0,compra,pedro_adjudicacion,compra,compra
1ih17td,1738619702.0,2025,2,wallstreetbets,submissions,PLTR,1,44ebe45a4bdc05d24262023c3ca850dc354ac50860d0bd78bed0f14adf06179b,compra,neutral,neutral,compra,compra,neutral,2.0,compra,pedro_adjudicacion,neutral,compra
1ifyo08,1738507431.0,2025,2,wallstreetbets,submissions,MSTR,1,ecfc59a4536c6dde0147b5aa9bc6b1445a4816928e2aca28203567ccdf904c2e,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
